domain,condition,conversation_id,step_index,delta,direction,directional_gain
photoshop,consistent_basic,photoshop_consistent_basic_010,2,-0.9045275854967869,-1.0,0.9045275854967869
photoshop,consistent_basic,photoshop_consistent_basic_010,3,-0.15376912019246586,-1.0,0.15376912019246586
photoshop,consistent_basic,photoshop_consistent_basic_010,4,0.2839045198575574,-1.0,-0.2839045198575574
photoshop,consistent_basic,photoshop_consistent_basic_010,5,-0.4741296133985522,-1.0,0.4741296133985522
photoshop,consistent_basic,photoshop_consistent_basic_010,6,-3.1885046809092956,-1.0,3.1885046809092956
photoshop,consistent_basic,photoshop_consistent_basic_011,1,-3.801461201148567,-1.0,3.801461201148567
photoshop,consistent_basic,photoshop_consistent_basic_011,2,-1.6917241930964155,-1.0,1.6917241930964155
photoshop,consistent_basic,photoshop_consistent_basic_011,3,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_011,4,0.003940534261933415,-1.0,-0.003940534261933415
photoshop,consistent_basic,photoshop_consistent_basic_011,5,-1.0802895885268482,-1.0,1.0802895885268482
photoshop,consistent_basic,photoshop_consistent_basic_011,6,-0.33714903873650304,-1.0,0.33714903873650304
photoshop,consistent_basic,photoshop_consistent_basic_012,1,-6.071422804989502,-1.0,6.071422804989502
photoshop,consistent_basic,photoshop_consistent_basic_012,2,-2.7758717563447037,-1.0,2.7758717563447037
photoshop,consistent_basic,photoshop_consistent_basic_012,3,-0.5906064156867163,-1.0,0.5906064156867163
photoshop,consistent_basic,photoshop_consistent_basic_012,4,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_012,5,-2.1293003158895925,-1.0,2.1293003158895925
photoshop,consistent_basic,photoshop_consistent_basic_012,6,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_013,1,-4.349172872056287,-1.0,4.349172872056287
photoshop,consistent_basic,photoshop_consistent_basic_013,2,-0.03786952121131393,-1.0,0.03786952121131393
photoshop,consistent_basic,photoshop_consistent_basic_013,3,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_013,4,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_013,5,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_013,6,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_014,1,-0.5338839219265665,-1.0,0.5338839219265665
photoshop,consistent_basic,photoshop_consistent_basic_014,2,-0.636816701827232,-1.0,0.636816701827232
photoshop,consistent_basic,photoshop_consistent_basic_014,3,0.4861247472954574,-1.0,-0.4861247472954574
photoshop,consistent_basic,photoshop_consistent_basic_014,4,-0.3322321617707269,-1.0,0.3322321617707269
photoshop,consistent_basic,photoshop_consistent_basic_014,5,-0.8607626694870875,-1.0,0.8607626694870875
photoshop,consistent_basic,photoshop_consistent_basic_014,6,-0.09368745555317015,-1.0,0.09368745555317015
photoshop,consistent_basic,photoshop_consistent_basic_015,1,-3.9176386266276784,-1.0,3.9176386266276784
photoshop,consistent_basic,photoshop_consistent_basic_015,2,-0.5869185372906287,-1.0,0.5869185372906287
photoshop,consistent_basic,photoshop_consistent_basic_015,3,-0.8369683375568231,-1.0,0.8369683375568231
photoshop,consistent_basic,photoshop_consistent_basic_015,4,0.443212481041952,-1.0,-0.443212481041952
photoshop,consistent_basic,photoshop_consistent_basic_015,5,-0.4586238925688271,-1.0,0.4586238925688271
photoshop,consistent_basic,photoshop_consistent_basic_015,6,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_016,1,-0.28211840229759777,-1.0,0.28211840229759777
photoshop,consistent_basic,photoshop_consistent_basic_016,2,-1.1487338550746042,-1.0,1.1487338550746042
photoshop,consistent_basic,photoshop_consistent_basic_016,3,0.576054737073764,-1.0,-0.576054737073764
photoshop,consistent_basic,photoshop_consistent_basic_016,4,-0.6549999433750062,-1.0,0.6549999433750062
photoshop,consistent_basic,photoshop_consistent_basic_016,5,0.0973673654260975,-1.0,-0.0973673654260975
photoshop,consistent_basic,photoshop_consistent_basic_016,6,-0.14122774007218616,-1.0,0.14122774007218616
photoshop,consistent_basic,photoshop_consistent_basic_017,1,-5.058294781453094,-1.0,5.058294781453094
photoshop,consistent_basic,photoshop_consistent_basic_017,2,-0.4080351007056222,-1.0,0.4080351007056222
photoshop,consistent_basic,photoshop_consistent_basic_017,3,-1.4173904499679333,-1.0,1.4173904499679333
photoshop,consistent_basic,photoshop_consistent_basic_017,4,-0.8325446731504282,-1.0,0.8325446731504282
photoshop,consistent_basic,photoshop_consistent_basic_017,5,-0.10845188943885375,-1.0,0.10845188943885375
photoshop,consistent_basic,photoshop_consistent_basic_017,6,-0.09564897224744628,-1.0,0.09564897224744628
photoshop,consistent_basic,photoshop_consistent_basic_018,1,0.285982340929237,-1.0,-0.285982340929237
photoshop,consistent_basic,photoshop_consistent_basic_018,2,-0.4562201664553478,-1.0,0.4562201664553478
photoshop,consistent_basic,photoshop_consistent_basic_018,3,0.3520826715198164,-1.0,-0.3520826715198164
photoshop,consistent_basic,photoshop_consistent_basic_018,4,-0.041096201075273786,-1.0,0.041096201075273786
photoshop,consistent_basic,photoshop_consistent_basic_018,5,-0.34012868063807566,-1.0,0.34012868063807566
photoshop,consistent_basic,photoshop_consistent_basic_018,6,-0.04950552579302592,-1.0,0.04950552579302592
photoshop,consistent_basic,photoshop_consistent_basic_019,1,-3.6754872181964426,-1.0,3.6754872181964426
photoshop,consistent_basic,photoshop_consistent_basic_019,2,-1.1834538251259044,-1.0,1.1834538251259044
photoshop,consistent_basic,photoshop_consistent_basic_019,3,-1.047743309254518,-1.0,1.047743309254518
photoshop,consistent_basic,photoshop_consistent_basic_019,4,-0.048496496397219646,-1.0,0.048496496397219646
photoshop,consistent_basic,photoshop_consistent_basic_019,5,0.4645413873369267,-1.0,-0.4645413873369267
photoshop,consistent_basic,photoshop_consistent_basic_019,6,0.25980310577129573,-1.0,-0.25980310577129573
photoshop,consistent_basic,photoshop_consistent_basic_020,1,-3.578741567518505,-1.0,3.578741567518505
photoshop,consistent_basic,photoshop_consistent_basic_020,2,-0.09520863376464472,-1.0,0.09520863376464472
photoshop,consistent_basic,photoshop_consistent_basic_020,3,0.15000671291985324,-1.0,-0.15000671291985324
photoshop,consistent_basic,photoshop_consistent_basic_020,4,-0.045995016237442066,-1.0,0.045995016237442066
photoshop,consistent_basic,photoshop_consistent_basic_020,5,-0.24592374093616165,-1.0,0.24592374093616165
photoshop,consistent_basic,photoshop_consistent_basic_020,6,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_021,1,-3.1256721140483767,-1.0,3.1256721140483767
photoshop,consistent_basic,photoshop_consistent_basic_021,2,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_021,3,0.19864155882811563,-1.0,-0.19864155882811563
photoshop,consistent_basic,photoshop_consistent_basic_021,4,-0.19864155882811563,-1.0,0.19864155882811563
photoshop,consistent_basic,photoshop_consistent_basic_021,5,-1.335480837975613,-1.0,1.335480837975613
photoshop,consistent_basic,photoshop_consistent_basic_021,6,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_022,1,0.6034773190518381,-1.0,-0.6034773190518381
photoshop,consistent_basic,photoshop_consistent_basic_022,2,-3.6761410889779795,-1.0,3.6761410889779795
photoshop,consistent_basic,photoshop_consistent_basic_022,3,0.27449674493435294,-1.0,-0.27449674493435294
photoshop,consistent_basic,photoshop_consistent_basic_022,4,-0.5603576099846017,-1.0,0.5603576099846017
photoshop,consistent_basic,photoshop_consistent_basic_022,5,0.12012961700945335,-1.0,-0.12012961700945335
photoshop,consistent_basic,photoshop_consistent_basic_022,6,-0.05965629039175746,-1.0,0.05965629039175746
photoshop,consistent_basic,photoshop_consistent_basic_023,1,4.5368416933946705,-1.0,-4.5368416933946705
photoshop,consistent_basic,photoshop_consistent_basic_023,2,-1.2063456596401845,-1.0,1.2063456596401845
photoshop,consistent_basic,photoshop_consistent_basic_023,3,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_023,4,-1.6498273151529195,-1.0,1.6498273151529195
photoshop,consistent_basic,photoshop_consistent_basic_023,5,3.666969113069306,-1.0,-3.666969113069306
photoshop,consistent_basic,photoshop_consistent_basic_023,6,0.6023617365615754,-1.0,-0.6023617365615754
photoshop,consistent_basic,photoshop_consistent_basic_024,1,-0.5032436191325883,-1.0,0.5032436191325883
photoshop,consistent_basic,photoshop_consistent_basic_024,2,0.8831865671353528,-1.0,-0.8831865671353528
photoshop,consistent_basic,photoshop_consistent_basic_024,3,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_024,4,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_024,5,0.1972109711830814,-1.0,-0.1972109711830814
photoshop,consistent_basic,photoshop_consistent_basic_024,6,0.07487344090699155,-1.0,-0.07487344090699155
photoshop,consistent_basic,photoshop_consistent_basic_025,1,-2.4724919621525503,-1.0,2.4724919621525503
photoshop,consistent_basic,photoshop_consistent_basic_025,2,-0.9360823913731369,-1.0,0.9360823913731369
photoshop,consistent_basic,photoshop_consistent_basic_025,3,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_025,4,-1.1469125106770948,-1.0,1.1469125106770948
photoshop,consistent_basic,photoshop_consistent_basic_025,5,-0.06039262962918013,-1.0,0.06039262962918013
photoshop,consistent_basic,photoshop_consistent_basic_025,6,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_026,1,-1.887043728957173,-1.0,1.887043728957173
photoshop,consistent_basic,photoshop_consistent_basic_026,2,-1.5795582029353605,-1.0,1.5795582029353605
photoshop,consistent_basic,photoshop_consistent_basic_026,3,-0.06139062344071977,-1.0,0.06139062344071977
photoshop,consistent_basic,photoshop_consistent_basic_026,4,0.19406285771014176,-1.0,-0.19406285771014176
photoshop,consistent_basic,photoshop_consistent_basic_026,5,-0.2336650307124768,-1.0,0.2336650307124768
photoshop,consistent_basic,photoshop_consistent_basic_026,6,-0.16961273478391625,-1.0,0.16961273478391625
photoshop,consistent_basic,photoshop_consistent_basic_027,1,-0.87213010977721,-1.0,0.87213010977721
photoshop,consistent_basic,photoshop_consistent_basic_027,2,-0.48631420266010283,-1.0,0.48631420266010283
photoshop,consistent_basic,photoshop_consistent_basic_027,3,1.0151587425667497,-1.0,-1.0151587425667497
photoshop,consistent_basic,photoshop_consistent_basic_027,4,-0.10588299180217464,-1.0,0.10588299180217464
photoshop,consistent_basic,photoshop_consistent_basic_027,5,-0.15194363047512316,-1.0,0.15194363047512316
photoshop,consistent_basic,photoshop_consistent_basic_027,6,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_028,1,-1.1471081939469652,-1.0,1.1471081939469652
photoshop,consistent_basic,photoshop_consistent_basic_028,2,-0.2652839373002017,-1.0,0.2652839373002017
photoshop,consistent_basic,photoshop_consistent_basic_028,3,-0.006761012564450719,-1.0,0.006761012564450719
photoshop,consistent_basic,photoshop_consistent_basic_028,4,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_028,5,0.30540684450355804,-1.0,-0.30540684450355804
photoshop,consistent_basic,photoshop_consistent_basic_028,6,-0.3174875913241886,-1.0,0.3174875913241886
photoshop,consistent_basic,photoshop_consistent_basic_029,1,0.5860832106122678,-1.0,-0.5860832106122678
photoshop,consistent_basic,photoshop_consistent_basic_029,2,-0.2936541207673413,-1.0,0.2936541207673413
photoshop,consistent_basic,photoshop_consistent_basic_029,3,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_029,4,0.03980641676166008,-1.0,-0.03980641676166008
photoshop,consistent_basic,photoshop_consistent_basic_029,5,-0.06446284465139285,-1.0,0.06446284465139285
photoshop,consistent_basic,photoshop_consistent_basic_029,6,-0.222680220433229,-1.0,0.222680220433229
photoshop,consistent_basic,photoshop_consistent_basic_030,1,-0.9979413422181918,-1.0,0.9979413422181918
photoshop,consistent_basic,photoshop_consistent_basic_030,2,-1.4041158182241675,-1.0,1.4041158182241675
photoshop,consistent_basic,photoshop_consistent_basic_030,3,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_030,4,0.2927202838062444,-1.0,-0.2927202838062444
photoshop,consistent_basic,photoshop_consistent_basic_030,5,-0.11689896442265635,-1.0,0.11689896442265635
photoshop,consistent_basic,photoshop_consistent_basic_030,6,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_031,1,-6.570228578049652,-1.0,6.570228578049652
photoshop,consistent_basic,photoshop_consistent_basic_031,2,0.012916438376390893,-1.0,-0.012916438376390893
photoshop,consistent_basic,photoshop_consistent_basic_031,3,0.18580364237423508,-1.0,-0.18580364237423508
photoshop,consistent_basic,photoshop_consistent_basic_031,4,-0.07174420080319166,-1.0,0.07174420080319166
photoshop,consistent_basic,photoshop_consistent_basic_031,5,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_031,6,-0.08502397287435648,-1.0,0.08502397287435648
photoshop,consistent_basic,photoshop_consistent_basic_032,1,-1.4875375845021164,-1.0,1.4875375845021164
photoshop,consistent_basic,photoshop_consistent_basic_032,2,-0.007333517758089547,-1.0,0.007333517758089547
photoshop,consistent_basic,photoshop_consistent_basic_032,3,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_032,4,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_032,5,-3.130233321496034,-1.0,3.130233321496034
photoshop,consistent_basic,photoshop_consistent_basic_032,6,0.010928590820025619,-1.0,-0.010928590820025619
photoshop,consistent_basic,photoshop_consistent_basic_033,1,-3.556892761330882,-1.0,3.556892761330882
photoshop,consistent_basic,photoshop_consistent_basic_033,2,0.1787540871392812,-1.0,-0.1787540871392812
photoshop,consistent_basic,photoshop_consistent_basic_033,3,-0.8777723646023152,-1.0,0.8777723646023152
photoshop,consistent_basic,photoshop_consistent_basic_033,4,-0.12646813582000727,-1.0,0.12646813582000727
photoshop,consistent_basic,photoshop_consistent_basic_033,5,1.4173878378280758,-1.0,-1.4173878378280758
photoshop,consistent_basic,photoshop_consistent_basic_033,6,2.742156218993136,-1.0,-2.742156218993136
photoshop,consistent_basic,photoshop_consistent_basic_034,1,-5.100753888241623,-1.0,5.100753888241623
photoshop,consistent_basic,photoshop_consistent_basic_034,2,-0.23309352226154623,-1.0,0.23309352226154623
photoshop,consistent_basic,photoshop_consistent_basic_034,3,0.15924711528030233,-1.0,-0.15924711528030233
photoshop,consistent_basic,photoshop_consistent_basic_034,4,-0.053292686613098716,-1.0,0.053292686613098716
photoshop,consistent_basic,photoshop_consistent_basic_034,5,-0.3279641369901398,-1.0,0.3279641369901398
photoshop,consistent_basic,photoshop_consistent_basic_034,6,-0.44192669016033115,-1.0,0.44192669016033115
photoshop,consistent_basic,photoshop_consistent_basic_035,1,-7.118956600254205,-1.0,7.118956600254205
photoshop,consistent_basic,photoshop_consistent_basic_035,2,-1.7947699591398112,-1.0,1.7947699591398112
photoshop,consistent_basic,photoshop_consistent_basic_035,3,0.12740736589254187,-1.0,-0.12740736589254187
photoshop,consistent_basic,photoshop_consistent_basic_035,4,-0.223185571281463,-1.0,0.223185571281463
photoshop,consistent_basic,photoshop_consistent_basic_035,5,-0.07107681976528735,-1.0,0.07107681976528735
photoshop,consistent_basic,photoshop_consistent_basic_035,6,-0.056352350086442904,-1.0,0.056352350086442904
photoshop,consistent_basic,photoshop_consistent_basic_036,1,-0.2106097385534318,-1.0,0.2106097385534318
photoshop,consistent_basic,photoshop_consistent_basic_036,2,2.802018233728452,-1.0,-2.802018233728452
photoshop,consistent_basic,photoshop_consistent_basic_036,3,-0.16961355140432577,-1.0,0.16961355140432577
photoshop,consistent_basic,photoshop_consistent_basic_036,4,-0.02800685945463588,-1.0,0.02800685945463588
photoshop,consistent_basic,photoshop_consistent_basic_036,5,0.8955336220095491,-1.0,-0.8955336220095491
photoshop,consistent_basic,photoshop_consistent_basic_036,6,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_037,1,-4.294737564858778,-1.0,4.294737564858778
photoshop,consistent_basic,photoshop_consistent_basic_037,2,-0.9350263348966532,-1.0,0.9350263348966532
photoshop,consistent_basic,photoshop_consistent_basic_037,3,0.05985504922707907,-1.0,-0.05985504922707907
photoshop,consistent_basic,photoshop_consistent_basic_037,4,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_037,5,0.18619900985365767,-1.0,-0.18619900985365767
photoshop,consistent_basic,photoshop_consistent_basic_037,6,-0.2596394482375235,-1.0,0.2596394482375235
photoshop,consistent_basic,photoshop_consistent_basic_038,1,0.6152617721235645,-1.0,-0.6152617721235645
photoshop,consistent_basic,photoshop_consistent_basic_038,2,0.03976148846200145,-1.0,-0.03976148846200145
photoshop,consistent_basic,photoshop_consistent_basic_038,3,0.2399272591695616,-1.0,-0.2399272591695616
photoshop,consistent_basic,photoshop_consistent_basic_038,4,-0.19197884104931484,-1.0,0.19197884104931484
photoshop,consistent_basic,photoshop_consistent_basic_038,5,1.7980594622150545,-1.0,-1.7980594622150545
photoshop,consistent_basic,photoshop_consistent_basic_038,6,0.0,-1.0,-0.0
photoshop,consistent_basic,photoshop_consistent_basic_039,1,-5.098679380968648,-1.0,5.098679380968648
photoshop,consistent_basic,photoshop_consistent_basic_039,2,-0.2226873750924021,-1.0,0.2226873750924021
photoshop,consistent_basic,photoshop_consistent_basic_039,3,0.37436209027884715,-1.0,-0.37436209027884715
photoshop,consistent_basic,photoshop_consistent_basic_039,4,0.16072163078618296,-1.0,-0.16072163078618296
photoshop,consistent_basic,photoshop_consistent_basic_039,5,-0.3195460777875567,-1.0,0.3195460777875567
